date,nation,visitor,growth,share,age0-20,age21-30,age31-40,age41-50,age51-60,age61,error_count,male,female,crewman,tourism,business,official_affairs,studying,others
2019-07-01,Portugal,957,-0.013402061855670055,0.0006608810227703553,160,203,182,178,113,51,70,453,434,70,850,5,1,6,95
2019-07-01,Austria,1174,0.0850277264325323,0.0008107359673274788,180,259,210,182,149,85,109,654,411,109,1000,6,0,17,151
2019-07-01,Finland,1013,0.06295907660020994,0.0006995532665270322,119,197,122,117,81,20,357,368,288,357,622,8,0,14,369
2019-07-01,Belgium,1549,0.20921155347384857,0.0010697018853409407,295,429,216,236,208,62,103,828,618,103,1374,15,1,13,146
2019-07-01,Croatia,455,0.04118993135011451,0.0003142119805230007,13,73,89,72,39,18,151,256,48,151,289,3,0,2,161
2019-07-01,Greece,799,0.13817663817663828,0.0005517700493140167,76,118,133,132,97,48,195,464,140,195,569,11,5,1,213
2019-07-01,Bulgaria,543,0.060546875,0.0003749826492834931,51,78,69,85,42,13,205,217,121,205,311,2,3,8,219
2019-07-01,Denmark,1507,0.24648469809760148,0.001040697702523433,312,423,162,247,207,68,88,802,617,88,1348,8,10,15,126
2019-07-01,Ireland,806,0.08187919463087256,0.0005566040797836012,109,232,143,129,96,40,57,466,283,57,658,6,2,2,138
2019-07-01,Europe others,4106,0.24348879466989692,0.002835504158302067,537,1077,652,516,245,105,974,1769,1363,974,2858,36,47,57,1108
2019-07-01,Austrailia,11840,0.030371595161430735,0.00817641725141171,2220,2087,2012,2255,1658,1310,298,6091,5451,298,10403,79,40,40,1278
2019-07-01,New Zealand,2799,0.048314606741572945,0.001932921612052481,466,462,508,412,449,359,143,1400,1256,143,2176,14,5,5,599
2019-07-01,Oceania others,566,-0.013937282229965152,0.0003908658922549855,62,131,108,84,82,30,69,290,207,69,464,4,9,8,81
2019-07-01,South Africa,933,-0.015822784810126556,0.0006443072040174938,60,278,183,123,116,59,114,457,362,114,647,4,3,4,275
2019-07-01,Africa others,4423,0.07694180667153637,0.0030544166809961136,328,1072,969,719,414,120,801,2567,1055,801,2364,719,94,190,1056
2019-07-01,Stateless,58,-0.033333333333333326,4.0053395319415465e-05,6,9,7,9,10,4,13,27,18,13,40,0,0,1,17
2019-07-01,Overseas Korean,15587,-0.20074864116500873,0.010764004704202223,646,1183,1702,3842,4375,3839,0,6241,9346,0,0,0,0,0,15587
2019-08-01,China,578112,0.2090852051700338,0.3644407517120038,78339,160089,142873,76689,57236,46840,16046,216737,345329,16046,451570,3625,388,44291,78238
2019-08-01,Japan,329652,0.04643123561622087,0.20781202030638612,73005,86736,44324,56869,40649,25113,2956,113714,212982,2956,318985,2195,165,2957,5350
2019-08-01,Taiwan,109273,0.08710964314494074,0.06888550014845878,27979,20487,19175,22826,11041,6752,1013,37471,70789,1013,106682,73,17,1088,1413
2019-08-01,Hong Kong,65958,0.04039623326024899,0.04157980305100112,17324,10910,9862,13538,8452,5022,850,23780,41328,850,64438,74,6,474,966
2019-08-01,Macao,6321,-0.015420560747663514,0.003984746885675399,1892,1247,1254,944,549,434,1,2174,4146,1,6258,3,0,49,11
2019-08-01,Phillipines,41817,0.37289471092287996,0.026361360626212336,1166,4750,5078,3102,1809,860,25052,9660,7105,25052,13342,144,157,305,27869
2019-08-01,Indonesia,18210,0.15282349962015696,0.011479550828689926,1202,4007,2885,1896,1160,491,6569,6701,4940,6569,8337,103,262,814,8694
2019-08-01,Thailand,32830,0.15128348997054286,0.020695972196918738,2071,9056,7269,4133,2621,1754,5926,9448,17456,5926,24857,50,318,423,7182
2019-08-01,Vietnam,43583,0.17521909127679652,0.02747464380926925,5706,10881,9670,5962,4391,1906,5067,18868,19648,5067,28562,1020,245,4152,9604
2019-08-01,India,17001,0.6023562676720076,0.010717399431002604,503,2057,2938,1596,708,334,8865,6465,1671,8865,3870,2850,114,341,9826
2019-08-01,Malaysia,20520,0.06774898532625673,0.012935770620797215,2717,5781,3784,2816,1941,1052,2429,7695,10396,2429,16892,115,13,690,2810
2019-08-01,Singapore,13008,0.09837034535168444,0.00820021950464572,798,3102,2547,2282,1865,1117,1297,5147,6564,1297,11003,206,8,367,1424
2019-08-01,Mongolia,9626,-0.07602226914954889,0.006068212865292104,1954,2418,2557,1647,757,241,52,4368,5206,52,5984,106,228,1762,1546
2019-08-01,Uzbekistan,7983,0.050947867298578135,0.005032468658178566,923,2441,2298,1127,446,229,519,5356,2108,519,2707,590,9,1379,3298
2019-08-01,Myanmar,5523,0.051599390708301655,0.003481689139311063,113,1221,1048,351,137,43,2610,2348,565,2610,1373,9,80,212,3849
2019-08-01,*GCC,5285,0.23857511131942807,0.0033316543728515243,1559,1524,1053,550,419,133,47,2627,2611,47,4922,15,19,178,151
2019-08-01,Kazakhstan,4948,0.07917121046892038,0.0031192101867302453,971,1417,965,647,372,224,352,1969,2627,352,2810,14,20,611,1493
2019-08-01,Turkey,3015,-0.05692837034720055,0.0019006505078802923,244,710,488,326,150,57,1040,1087,888,1040,1625,17,45,212,1116
2019-08-01,Cambodia,2619,0.21193891716797772,0.0016510128292333288,205,1178,815,173,110,138,0,1739,880,0,1008,51,137,158,1265
2019-08-01,Sri Lanka,1916,0.18052988293284034,0.0012078429098171277,31,591,618,172,67,23,414,1320,182,414,401,47,7,84,1377
2019-08-01,Bangladesh,1868,0.20516129032258057,0.0011775837972538596,98,611,604,212,101,33,209,1438,221,209,381,142,89,271,985
2019-08-01,Pakistan,1191,0.017948717948717885,0.0007508042304760957,82,457,388,121,84,20,39,979,173,39,315,181,22,340,333
2019-08-01,Israel,1110,-0.07883817427385897,0.0006997419780255803,155,255,163,235,166,133,3,708,399,3,1029,10,1,17,53
2019-08-01,Iran,526,-0.1291390728476821,0.00033158944183914884,107,114,157,76,44,15,13,321,192,13,348,29,7,63,79
2019-08-01,Asia others,6449,0.2517468944099379,0.0040654378525107815,748,2169,1731,774,374,140,513,4003,1933,513,2715,397,209,799,2329
2019-08-01,USA,86586,0.11985411089124275,0.054583656675065664,13912,16819,13577,13230,12918,9952,6178,43314,37094,6178,62072,450,3224,1552,19288
2019-08-01,Canada,16700,0.1371374097780198,0.010527649579303775,2530,3744,2655,2403,2375,1341,1652,7645,7403,1652,11304,43,34,175,5144
2019-08-01,Brazil,2188,0.235460191981931,0.001379311214342315,241,475,490,298,155,139,390,1006,792,390,1587,21,13,98,469
2019-08-01,Mexico,2809,0.36094961240310075,0.0017707884831295992,249,687,482,359,243,138,651,1133,1025,651,1862,11,12,235,689
2019-08-01,America others,4200,0.34874759152215806,0.0026476723492859806,293,1041,839,463,337,242,985,1691,1524,985,2723,18,34,308,1117
2019-08-01,Russia,28700,0.24777183600713015,0.01809242772012086,4587,6150,5524,4148,2723,1445,4123,10968,13609,4123,20964,133,39,592,6972
2019-08-01,UK,13116,0.17822493711821785,0.008268302507913073,1891,3266,2195,1860,1672,970,1262,7029,4825,1262,9810,141,26,239,2900
2019-08-01,Germany,11159,0.11478521478521486,0.007034613272781487,1575,3039,1834,1485,1516,643,1067,6301,3791,1067,8239,236,24,1027,1633
2019-08-01,France,12984,0.21096810296586455,0.008185089948364085,2656,4238,1882,1646,1229,465,868,6419,5697,868,9744,246,75,1420,1499
2019-08-01,Italy,5915,0.38297872340425543,0.0037288052252444207,455,1088,1061,824,628,300,1559,2650,1706,1559,3861,87,30,212,1725
2019-08-01,Netherland,3961,0.16912632821723725,0.00249700718464804,634,1074,482,565,492,203,511,2171,1279,511,2848,47,11,401,654
2019-08-01,Ukraine,2904,0.32663316582914576,0.0018306763100777346,137,346,309,191,98,26,1797,748,359,1797,711,63,5,64,2061
2019-08-01,Spain,4554,0.34534711964549486,0.002870833304440084,600,1121,1061,775,554,259,184,2431,1939,184,3926,29,18,253,328
2019-08-01,Romania,1432,0.5464362850971922,0.0009027301914708387,67,187,182,158,83,25,730,415,287,730,638,10,3,32,749
2019-08-01,Norway,803,-0.18311291963377413,0.0005062097372563432,97,236,129,136,117,54,34,479,290,34,584,36,3,116,64
2019-08-01,Sweden,1490,0.09478324761205004,0.0009392932858181212,183,573,230,198,174,78,54,846,590,54,1114,35,2,219,120
2019-08-01,Poland,2326,0.1879468845760981,0.0014663061629617115,243,558,416,305,131,74,599,903,824,599,1571,10,3,95,647
2019-08-01,Swiss,1664,0.18265813788201846,0.0010489825688599693,205,601,256,227,224,114,37,970,657,37,1478,22,0,80,84
2019-08-01,Portugal,1342,0.2978723404255319,0.0008459943554147104,235,272,202,208,164,59,202,570,570,202,1055,6,0,46,235
2019-08-01,Austria,1218,0.13407821229050287,0.000767824981292934,132,368,199,151,159,86,123,654,441,123,966,9,2,78,163
2019-08-01,Finland,1075,0.05083088954056692,0.0006776780417815305,68,279,124,121,98,39,346,445,284,346,546,11,2,145,371
2019-08-01,Belgium,1305,0.27069133398247325,0.0008226696228138579,182,336,239,213,163,76,96,723,486,96,995,17,4,112,177
2019-08-01,Croatia,614,0.49029126213592245,0.00038706448153847414,6,47,57,75,50,15,364,197,53,364,223,11,0,6,374
2019-08-01,Greece,778,0.13411078717201178,0.0004904497827963077,40,100,168,123,76,79,192,427,159,192,508,36,0,7,227
2019-08-01,Bulgaria,751,0.2516666666666667,0.00047342903197946924,57,107,65,72,45,14,391,186,174,391,321,4,1,27,398
2019-08-01,Denmark,1045,0.04291417165668654,0.0006587660964294878,75,425,132,170,122,42,79,569,397,79,728,13,10,162,132
2019-08-01,Ireland,932,0.15920398009950243,0.0005875311022701269,66,281,202,134,91,45,113,548,271,113,579,9,3,20,321
2019-08-01,Europe others,4668,0.22616233254531123,0.0029426986967778456,401,1170,686,521,272,200,1418,1776,1474,1418,2668,38,20,382,1560
2019-08-01,Austrailia,13647,0.1788027986525007,0.008603043940644229,1111,1667,2045,2000,2080,4388,356,6992,6299,356,12019,95,42,108,1383
2019-08-01,New Zealand,3112,0.13867544822539338,0.001961799131185231,271,519,521,406,492,752,151,1628,1333,151,2436,21,10,11,634
2019-08-01,Oceania others,609,-0.0016393442622950616,0.000383912490646467,104,136,149,94,36,24,66,304,239,66,519,1,6,9,74
2019-08-01,South Africa,1887,0.27586206896551735,0.0011895613626434864,61,659,322,159,138,71,477,659,751,477,634,6,1,11,1235
2019-08-01,Africa others,4864,0.16979316979316983,0.003066256739744525,380,1219,1202,656,410,121,876,2702,1286,876,2081,593,165,841,1184
2019-08-01,Stateless,57,-0.24,3.593269616888115e-05,2,16,4,10,13,5,7,29,21,7,36,1,0,8,12
2019-08-01,Overseas Korean,16560,-0.17722462363988672,0.010439393834327576,1019,1466,1757,3797,4571,3950,0,6938,9622,0,0,0,0,0,16560
2019-09-01,China,541350,0.2456424947364788,0.3708730228326519,23689,168939,153165,67744,63315,52249,12249,198669,330432,12249,432018,3873,447,25545,79467
2019-09-01,Japan,251119,0.013201692979943225,0.17203890758421117,30541,76212,37803,40138,35970,27724,2731,89993,158395,2731,242475,2362,211,1137,4934
2019-09-01,Taiwan,102758,0.17638035053977627,0.07039839305484001,9320,25344,25523,17754,13424,10400,993,33054,68711,993,100888,112,14,300,1444
2019-09-01,Hong Kong,45911,-0.0752885254486495,0.031453128939262734,1796,11432,9506,7831,8902,5696,748,14579,30584,748,44708,49,7,256,891
2019-09-01,Macao,2727,-0.10148270181219113,0.0018682381698801919,122,990,804,349,299,163,0,768,1959,0,2687,2,0,24,14
2019-09-01,Phillipines,36252,0.08451251981930774,0.024835852634578923,1170,6381,6349,3638,2341,1547,14826,11026,10400,14826,18539,203,196,121,17193
2019-09-01,Indonesia,19309,0.05883965781969724,0.013228386806826775,1240,4915,4081,2432,1606,864,4171,8226,6912,4171,11858,149,317,279,6706
2019-09-01,Thailand,36052,0.05114000816374142,0.024698834800337605,1902,10416,8616,4384,3163,2184,5387,10197,20468,5387,28877,54,411,133,6577
2019-09-01,Vietnam,43617,0.16370961287052108,0.029881534380514975,4875,11390,10032,5639,4774,2201,4706,18567,20344,4706,28210,1064,530,5577,8236
2019-09-01,India,12716,0.11612393575002189,0.008711593901062162,340,2033,3118,1799,806,351,4269,6847,1600,4269,4111,3152,146,186,5121
2019-09-01,Malaysia,28020,-0.020724845350015734,0.019196198577206808,2240,8957,6158,3624,3016,1960,2065,10219,15736,2065,25123,166,5,251,2475
2019-09-01,Singapore,17745,0.15632738172813768,0.012156907343059773,2102,3584,3315,3029,2725,1722,1268,7025,9452,1268,16137,137,13,63,1395
2019-09-01,Mongolia,10900,-0.018018018018018056,0.007467471966151114,1308,2297,3417,2361,1119,364,34,5208,5658,34,8120,122,315,1155,1188
2019-09-01,Uzbekistan,9056,0.137831385852494,0.006204167534446283,952,2690,2730,1297,567,282,538,6445,2073,538,3093,853,1,1484,3625
2019-09-01,Myanmar,6534,0.18605917589399154,0.004476372644663429,148,1575,1225,436,217,79,2854,3063,617,2854,1832,19,255,93,4335
2019-09-01,*GCC,2462,0.2535641547861507,0.001686689539510463,254,829,692,354,190,94,49,1579,834,49,2187,30,6,135,104
2019-09-01,Kazakhstan,4909,0.13450427547954713,0.0033631027414528277,434,1437,1142,773,490,338,295,2121,2493,295,2956,17,2,179,1755
2019-09-01,Turkey,2802,0.19437340153452687,0.001919619857720681,79,494,625,331,160,64,1049,1198,555,1049,1561,21,61,37,1122
2019-09-01,Cambodia,3629,0.824534942182001,0.0024861886023084764,415,1521,961,285,220,225,2,2371,1256,2,1794,49,170,32,1584
2019-09-01,Sri Lanka,2103,0.22267441860465123,0.0014407425270473203,41,888,695,173,98,21,187,1760,156,187,351,81,8,22,1641
2019-09-01,Bangladesh,1880,0.18686868686868685,0.0012879676418682657,57,716,593,206,110,32,166,1576,138,166,302,167,102,185,1124
2019-09-01,Pakistan,1459,0.09781790820165547,0.0009995451007903187,57,593,463,182,105,22,37,1282,140,37,323,310,29,321,476
2019-09-01,Israel,1837,-0.06035805626598468,0.0012585088075063853,125,456,323,323,268,327,15,1051,771,15,1779,11,1,3,43
2019-09-01,Iran,446,-0.21478873239436627,0.0003055497703581098,31,86,156,83,57,23,10,268,168,10,281,63,8,42,52
2019-09-01,Asia others,7350,0.3424657534246576,0.005035405408367954,525,2549,1984,964,591,229,508,4834,2008,508,3328,567,315,299,2841
2019-09-01,USA,90819,0.15214523126887072,0.062219113439805324,6114,14244,15643,13913,17068,18204,5633,45746,39440,5633,70634,421,2736,186,16842
2019-09-01,Canada,18213,0.16250718069828296,0.012477529075184426,1076,3465,3525,2498,3112,3070,1467,8549,8197,1467,13449,50,39,31,4644
2019-09-01,Brazil,2498,0.4625292740046838,0.0017113527496738976,124,508,723,424,225,187,307,1199,992,307,2029,23,17,36,393
2019-09-01,Mexico,3038,0.528938097634625,0.0020813009021254207,120,635,750,418,351,309,455,1362,1221,455,2506,3,12,27,490
2019-09-01,America others,4588,0.2719711671749377,0.003143189117495533,242,1012,1150,713,526,437,508,2152,1928,508,3756,18,73,77,664
2019-09-01,Russia,30266,0.2940824354369762,0.02073490885573666,2637,6754,6507,4197,2910,1798,5463,11907,12896,5463,21349,175,36,155,8551
2019-09-01,UK,13325,0.23918906351715807,0.009128813206326936,561,3180,2852,2073,2269,1638,752,7924,4649,752,11473,156,28,13,1655
2019-09-01,Germany,12670,0.17750929368029733,0.008680079799186662,912,2913,2616,1998,1995,1277,959,7501,4210,959,10802,218,21,89,1540
2019-09-01,France,10242,0.2892749244712991,0.0070166832914972214,532,2987,2330,1538,1152,887,816,5629,3797,816,8587,245,32,127,1251
2019-09-01,Italy,4513,0.006916555109326206,0.003091807429655044,159,760,1010,929,652,308,695,2690,1128,695,3550,81,17,26,839
2019-09-01,Netherland,3485,0.10424588086185052,0.002387535761654737,136,715,637,641,561,319,476,2053,956,476,2816,28,9,18,614
2019-09-01,Ukraine,2214,0.04286387187941587,0.0015167874250512448,76,302,364,174,96,39,1163,667,384,1163,715,80,5,26,1388
2019-09-01,Spain,3134,0.22853782830262645,0.002147069462561247,151,755,858,644,348,196,182,1747,1205,182,2764,27,14,30,299
2019-09-01,Romania,1179,0.1260744985673352,0.0008077201328524921,42,207,200,136,87,45,462,408,309,462,675,12,5,4,483
2019-09-01,Norway,1054,0.0009496676163343044,0.0007220839864516765,83,263,199,210,163,118,18,677,359,18,962,30,2,20,40
2019-09-01,Sweden,2010,0.319763624425476,0.0013770292341251137,147,467,351,400,354,221,70,1179,761,70,1784,26,5,66,129
2019-09-01,Poland,2570,0.18542435424354245,0.0017606791700007674,149,656,543,343,166,120,593,1060,917,593,1870,14,1,17,668
2019-09-01,Swiss,1923,0.15356928614277154,0.001317426476230146,122,504,358,324,338,239,38,1156,729,38,1795,20,7,11,90
2019-09-01,Portugal,1000,0.12485939257592804,0.0006850891712065242,37,230,259,180,106,73,115,465,420,115,840,11,0,5,144
2019-09-01,Austria,1369,0.23667570009033434,0.0009378870753817316,68,386,250,209,206,129,121,785,463,121,1186,7,3,7,166
2019-09-01,Finland,1264,0.06576728499156825,0.0008659527124050465,43,193,193,240,166,78,351,591,322,351,878,8,4,7,367
2019-09-01,Belgium,1542,0.3455497382198953,0.0010564075020004604,97,461,271,253,235,109,116,889,537,116,1300,15,9,20,198
2019-09-01,Croatia,494,-0.06792452830188678,0.000338434050576023,5,65,96,74,39,14,201,220,73,201,277,5,2,3,207
2019-09-01,Greece,1023,0.29003783102143754,0.0007008462221442742,47,149,226,135,133,87,246,578,199,246,717,29,1,2,274
2019-09-01,Bulgaria,633,0.08205128205128197,0.0004336614453737298,19,93,114,106,68,13,220,277,136,220,370,3,19,5,236
2019-09-01,Denmark,1244,0.19043062200956928,0.0008522509289809163,110,255,217,257,226,107,72,764,408,72,1101,12,11,8,112
2019-09-01,Ireland,1176,0.48672566371681436,0.0008056648653388725,31,323,298,210,158,96,60,739,377,60,1007,5,4,3,157
2019-09-01,Europe others,4421,0.2541843971631205,0.0030287792259040443,178,1016,967,637,335,183,1105,2011,1305,1105,3042,48,56,46,1229
2019-09-01,Austrailia,17269,0.12795558458523848,0.011830804897565468,2480,2243,2913,3062,2666,3569,336,8830,8103,336,15818,83,51,10,1307
2019-09-01,New Zealand,4035,0.22980798537031386,0.0027643348058183246,547,645,736,567,694,718,128,2083,1824,128,3393,26,9,1,606
2019-09-01,Oceania others,526,-0.06071428571428572,0.00036035690405463176,44,95,132,95,49,17,94,246,186,94,413,0,9,3,101
2019-09-01,South Africa,1197,0.14326647564469908,0.0008200517379342095,34,371,265,143,132,67,185,505,507,185,743,8,11,7,428
2019-09-01,Africa others,5119,0.3831396919751417,0.003506971467406197,173,1068,1305,885,528,136,1024,3065,1030,1024,2249,1145,85,297,1343
2019-09-01,Stateless,49,-0.20967741935483875,3.356936938911969e-05,2,7,12,10,7,7,4,31,14,4,33,3,0,5,8
2019-09-01,Overseas Korean,16619,-0.14948822927328553,0.011385496936281223,289,1322,1743,3211,5033,5021,0,6868,9751,0,0,0,0,0,16619
2019-10-01,China,567695,0.19437542472549318,0.34277062785481177,24779,174516,152825,69650,69340,62401,14184,204531,348980,14184,476460,3967,547,12722,73999
2019-10-01,Japan,248541,-0.1443429224561742,0.15006747393875722,21039,69133,39807,43944,38912,33177,2529,86539,159473,2529,241484,1897,438,556,4166
2019-10-01,Taiwan,127944,0.2797983435361901,0.07725177288906197,9945,29979,32220,22929,18315,13589,967,38540,88437,967,126421,81,10,135,1297
2019-10-01,Hong Kong,65544,0.06622419598848285,0.03957505003939753,3114,14214,12619,10989,14106,9665,837,20105,44602,837,64439,63,4,76,962
2019-10-01,Macao,4504,0.23127392017495893,0.002719486533892446,154,1430,1139,581,670,529,1,1170,3333,1,4484,2,0,8,10
2019-10-01,Phillipines,55394,0.06494155644417111,0.03344654463997295,4612,9893,9583,6846,4924,3176,16360,16190,22844,16360,37353,195,220,55,17571
2019-10-01,Indonesia,28494,0.14291444386506758,0.01720449584740927,2104,6648,5455,3663,2767,1609,6248,8973,13273,6248,20527,137,285,84,7461
2019-10-01,Thailand,65878,0.09904739660666317,0.039776717113624904,7701,17641,16211,9230,5657,3620,5818,18890,41170,5818,58290,56,344,59,7129
2019-10-01,Vietnam,64820,0.1704586493318887,0.03913790344735976,4460,16249,15804,9181,8616,5157,5353,24190,35277,5353,53659,1226,630,1604,7701
2019-10-01,India,13160,0.03760939840731692,0.007945924242012565,440,2019,2801,1646,752,322,5180,6346,1634,5180,4403,2692,85,84,5896
2019-10-01,Malaysia,45354,0.11276313852495212,0.027384456540443608,3914,12792,9694,6361,6126,4213,2254,15410,27690,2254,42624,160,13,49,2508
2019-10-01,Singapore,24719,0.13457566438701976,0.014925174873731658,1996,5083,4862,4263,4011,3206,1298,9256,14165,1298,23070,199,8,37,1405
2019-10-01,Mongolia,11221,0.045857023021716785,0.006775168382950075,1254,1710,3539,2835,1378,451,54,5038,6129,54,9834,84,421,271,611
2019-10-01,Uzbekistan,8375,-0.010398203946591078,0.005056771696569547,380,2234,2785,1489,530,354,603,5870,1902,603,3668,968,1,191,3547
2019-10-01,Myanmar,5876,-0.034029261877363104,0.003547891401676735,94,1083,1004,478,220,94,2903,2237,736,2903,1935,18,214,22,3687
2019-10-01,*GCC,2429,0.01546822742474907,0.001466614740414021,237,661,671,403,264,135,58,1469,902,58,2237,25,18,55,94
2019-10-01,Kazakhstan,4776,0.001677852348993314,0.002883718402724317,587,1211,1118,720,479,361,300,2016,2460,300,3348,10,10,30,1378
2019-10-01,Turkey,2893,0.1156961048978018,0.0017467749872448592,73,456,632,421,133,75,1103,1222,568,1103,1649,11,56,14,1163
2019-10-01,Cambodia,3339,0.051984877126654006,0.0020160669486382946,204,1606,955,248,178,145,3,2257,1079,3,1471,64,161,12,1631
2019-10-01,Sri Lanka,1449,-0.16819747416762343,0.000874896977710958,35,411,457,168,107,28,243,1080,126,243,467,82,5,7,888
2019-10-01,Bangladesh,1715,0.10147719974309569,0.0010355060847303608,41,372,470,252,100,30,450,1121,144,450,337,179,197,46,956
2019-10-01,Pakistan,1010,-0.17213114754098358,0.000609831571765402,51,238,337,199,87,31,67,834,109,67,382,258,17,64,289
2019-10-01,Israel,2820,0.5896279594137541,0.0017026980518598353,204,445,389,412,438,890,42,1534,1244,42,2729,12,5,3,71
2019-10-01,Iran,501,0.04158004158004158,0.00030250061134105583,24,82,194,105,50,21,25,340,136,25,334,87,21,10,49
2019-10-01,Asia others,6841,0.07276148659244153,0.004130552259848629,393,2120,2018,1033,552,239,486,4551,1804,486,3491,626,410,104,2210
2019-10-01,USA,101099,0.030539331111179013,0.06104293274644593,6219,13894,16454,14595,19557,24512,5868,50361,44870,5868,82230,421,2240,157,16051
2019-10-01,Canada,20624,0.02164759498687263,0.012452639936722427,1059,3369,3594,2608,3705,4531,1758,9371,9495,1758,15841,37,33,26,4687
2019-10-01,Brazil,2452,0.24277749619868216,0.001480501994028481,131,488,594,295,270,248,426,1097,929,426,1896,16,13,15,512
2019-10-01,Mexico,2878,0.07428144830160498,0.0017377180827136901,120,602,707,386,322,276,465,1330,1083,465,2355,5,9,24,485
2019-10-01,America others,4669,0.15028332101502828,0.0028191124837353087,156,923,1067,642,439,391,1051,1986,1632,1051,3413,18,60,28,1150
2019-10-01,Russia,33379,0.1856285298192022,0.020154027756393415,3637,6779,7505,5090,3380,1958,5030,13768,14581,5030,25818,166,50,48,7297
2019-10-01,UK,15911,0.1518859045826395,0.00960696053302902,793,3367,3277,2396,2828,2429,821,9456,5634,821,14117,150,14,20,1610
2019-10-01,Germany,13322,0.054372774040364114,0.008043738810949193,1125,2338,2834,2273,2289,1396,1067,8039,4216,1067,11460,207,28,158,1469
2019-10-01,France,12546,0.16027004531582345,0.007575194949870034,1319,2912,2488,2118,1533,1278,898,6885,4763,898,10681,232,38,201,1394
2019-10-01,Italy,4951,0.0034454803404946333,0.0029893822889212923,135,736,1082,1013,695,367,923,2907,1121,923,3781,66,16,45,1043
2019-10-01,Netherland,4043,0.0877051385525962,0.002441137667967842,232,830,698,695,701,382,505,2383,1155,505,3318,28,8,61,628
2019-10-01,Ukraine,2371,-0.10359168241965977,0.0014315947095601663,84,320,390,218,135,38,1186,793,392,1186,795,179,11,4,1382
2019-10-01,Spain,3140,0.06875425459496264,0.001895912015191448,152,634,846,674,404,254,176,1823,1141,176,2777,35,10,49,269
2019-10-01,Romania,1295,-0.004611837048424272,0.0007819127578576192,28,158,267,142,79,16,605,445,245,605,655,5,15,1,619
2019-10-01,Norway,1218,-0.0751708428246014,0.0007354206479309503,55,232,272,247,246,137,29,825,364,29,1108,24,4,9,73
2019-10-01,Sweden,2303,0.006996064713598704,0.001390536742352199,253,454,413,465,408,245,65,1336,902,65,2110,23,5,30,135
2019-10-01,Poland,2326,0.08742402992052355,0.0014044239959666585,85,425,563,309,156,94,694,989,643,694,1549,14,6,9,748
2019-10-01,Swiss,2137,0.07874810701665826,0.001290306998873925,229,395,398,408,357,301,49,1285,803,49,1973,20,3,10,131
2019-10-01,Portugal,1113,0.03824626865671643,0.0006720223162127649,47,259,279,189,161,92,86,476,551,86,973,3,0,13,124
2019-10-01,Austria,1461,0.13255813953488382,0.0008821425013358934,69,248,297,264,265,192,126,889,446,126,1181,3,3,21,253
2019-10-01,Finland,1473,0.10668670172802397,0.0008893880249608289,105,232,214,258,183,117,364,624,485,364,1065,11,2,14,381
2019-10-01,Belgium,1505,0.0757684060042887,0.0009087094212939903,69,346,304,243,223,199,121,892,492,121,1281,17,3,23,181
2019-10-01,Croatia,498,-0.2834532374100719,0.00030068923043482203,5,60,91,69,45,20,208,233,57,208,273,2,2,0,221
2019-10-01,Greece,1014,0.12416851441241693,0.0006122467463070473,24,123,240,173,109,68,277,591,146,277,695,21,2,0,296
2019-10-01,Bulgaria,655,0.12157534246575351,0.0003954848311943944,14,70,84,98,77,64,248,244,163,248,394,2,3,1,255
2019-10-01,Denmark,1802,0.21510451786918416,0.001088036131011143,213,393,257,343,337,174,85,1089,628,85,1559,12,5,39,187
2019-10-01,Ireland,1394,0.5021551724137931,0.000841688327763337,42,420,349,217,169,131,66,901,427,66,1198,11,1,4,180
2019-10-01,Europe others,4868,0.21154803384768534,0.0029392674171821553,218,971,1006,788,432,282,1171,2193,1504,1171,3434,73,32,28,1301
2019-10-01,Austrailia,16251,0.09015898571141069,0.00981225036906886,1575,2309,2859,2789,2582,3365,772,8068,7411,772,14247,90,37,13,1864
2019-10-01,New Zealand,3728,0.15310856789359728,0.0022509426728132857,314,668,714,516,695,674,147,1955,1626,147,3111,19,16,0,582
2019-10-01,Oceania others,396,-0.22047244094488191,0.0002391022796228705,14,56,78,53,46,21,128,160,108,128,234,0,26,0,136
2019-10-01,South Africa,1175,0.12332695984703633,0.0007094575216082648,28,307,255,174,128,74,209,569,397,209,771,9,16,0,379
2019-10-01,Africa others,4927,0.10619667714414004,0.002974891241671421,148,882,1224,857,456,109,1251,2878,798,1251,2162,1050,113,65,1537
2019-10-01,Stateless,40,-0.36507936507936506,2.415174541645157e-05,0,4,7,10,6,4,9,21,10,9,25,2,0,0,13
2019-10-01,Overseas Korean,17939,-0.26833346928787016,0.010831454025643117,229,1214,1666,3292,5467,6071,0,7381,10558,0,0,0,0,0,17939
2019-11-01,China,505369,0.25012121032217216,0.34699185473510885,14962,148112,144075,67501,62593,56118,12008,183200,310161,12008,426849,4020,545,12822,61133
2019-11-01,Japan,258522,-0.1381968010987472,0.17750401839018587,23199,75891,42231,45536,40711,28476,2478,88718,167326,2478,251663,1876,187,813,3983
2019-11-01,Taiwan,102241,0.15965519196960257,0.07019978316828351,6867,23690,26577,18511,14527,11058,1011,30560,70670,1011,100595,89,11,225,1321
2019-11-01,Hong Kong,58600,0.0894218256181447,0.04023539767472359,2501,12518,11278,10299,12493,8768,743,17997,39860,743,57442,76,5,208,869
2019-11-01,Macao,4896,0.21128154379020286,0.003361646877396701,136,1457,1369,704,768,462,0,1330,3566,0,4871,1,0,13,11
